更新时间,#genre#
20260918 04:52,url

RespoTime,whitelist,#genre#
477.15ms,IQ Channel,https://rtmp.info/iqtv/envivo/playlist.m3u8
477.24ms,ATVSat [Not 24/7],https://stream.atvsat.com/atvsatlive/smil:atvsatlive.smil/playlist.m3u8
477.39ms,CCTV-10科教,http://113.25.252.226:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
477.45ms,OK Salzwedel [Not 24/7],http://58bd5b7a98e04.streamlock.net/medienasa-live/ok-salzwedel_high/playlist.m3u8
477.47ms,ALWifak News TV,http://alwifaklive.info:1935/live/myStream/playlist.m3u8
477.63ms,青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8
477.68ms,LRT Opus,https://stream-live.lrt.lt/opus/master.m3u8
477.78ms,山东张店综合,https://jsylivealone302.iqilu.com/zhangdian/zhangdian_tv01.m3u8
477.80ms,icnet 3,https://ic3hls.wns.live/hls/stream.m3u8
477.82ms,Play TV [Not 24/7],http://connectiktv.ddns.net:5000/playtv/@playtv/playlist.m3u8
477.85ms,龙华经典,https://8.fast.hidns.vip/163189/lhjd
477.88ms,RTV BN,https://stream2.rtvbn.tv:8080/live_1935/bnstream/index.m3u8
478.02ms,CCTV3,http://222.169.85.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
478.29ms,小象和绵羊朋友(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/138e7ea321c94a86b4f939ccb00a75a9/1200.m3u8
478.30ms,RBW,http://58bd5b7a98e04.streamlock.net/medienasa-live/rbw_high/playlist.m3u8
478.31ms,CCTV8,http://222.169.85.8:9901/tsfile/live/0008_1.m3u8
478.37ms,TV-WEST [Not 24/7],https://tv-west.lg.mncdn.com/tv_west/tv_west.stream/playlist.m3u8
478.45ms,Grace Network,https://livecdn.live247stream.com/grace/tv/playlist.m3u8
478.84ms,KRC TV,https://channels.ad-ug.com/live/ch03/index.m3u8
478.92ms,辽宁生活,http://dassby.qqff.top:99/live/辽宁生活/index.m3u8
478.93ms,Radio Fantasia TV,https://v2.tustreaming.cl/fantasiatv/index.m3u8
479.05ms,天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
479.26ms,安徽黄山卧云峰,http://gctxyc.liveplay.myqcloud.com/gc/wgw02_1/index.m3u8
479.26ms,Rally TV (1080p),https://rally-tv-live.akamaized.net/hls/live/2117704/RallyTV-Pri/master.m3u8
479.31ms,BE@TTV,https://tv.beatfm.nl/live.m3u8
479.32ms,猫科动物谁为王者(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/17c3860b26c14110a740dfa49785a1bd/1200.m3u8
479.40ms,Radio Ibiza,https://str48.fluid.stream/RadioIbizaTV/livestream/playlist.m3u8
479.50ms,TVCARiB Kids & Teens [Not 24/7],https://cdn.mycloudstream.io/hls/live/broadcast/nro19k2h/index.m3u8
479.52ms,CNN International (1080p),https://ds2c506obo7m8.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-7zjq3tdqasbg8/51afc09f-23c7-44d8-b866-8c4669d00460/0.m3u8
479.61ms,Смотрим: Честный Детектив,https://live-vgtrksmotrim.cdnvideo.ru/vgtrksmotrim/smotrim-live-01.smil/playlist.m3u8
479.68ms,邰正宵－找一个字代替,https://vd4.bdstatic.com/mda-kfswfucvvzmsjeku/v1-cae/hd/mda-kfswfucvvzmsjeku.mp4
479.70ms,江西卫视,http://113.25.252.226:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
479.78ms,Pluto TV Cult Films,https://jmp2.uk/plu-5c5c31f2f21b553c1f673fb0.m3u8
479.82ms,Rhema TV,https://5e85d90130e77.streamlock.net/6006/6006/playlist.m3u8
479.93ms,鸟叔江南style,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cfqqvubc77u1shdk2990&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
480.01ms,Rai 3,https://dash2.antik.sk/live/test_rai_tre_tizen/playlist.m3u8
480.13ms,RAN1,http://58bd5b7a98e04.streamlock.net/medienasa-live/ran1_high/playlist.m3u8
480.19ms,Padre Pio Tv,https://600f07e114306.streamlock.net/PadrePioTV/livestream/playlist.m3u8
480.44ms,Radio Kiss Kiss Napoli TV,https://58f12ffd2447a.streamlock.net/KKTVNapoli/livestream/playlist.m3u8
480.46ms,野生白狮(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1e405a3890d3497d80df5351ad30f169/1200.m3u8
480.52ms,CCTV-1,http://221.7.175.154:8445/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
480.54ms,ON FM,https://5ce9406b73c33.streamlock.net/ONFM/livestream/playlist.m3u8
480.62ms,野性的召唤1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ce41c579b0c84ada982b79073028d116/1200.m3u8
480.65ms,Smash TV,https://stream.smashmalta.com/live/webplayer/livestream/1.m3u8
480.65ms,Telenovisa43 [Not 24/7],https://fox.hostlagarto.com:8081/telenonisa43/tracks-v1a1/mono.m3u8
480.68ms,Espansione Tv,https://srvx1.selftv.video/espansione/smil:live.smil/playlist.m3u8
480.70ms,云南卫视,http://222.169.85.8:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
480.79ms,Okko Sport,http://stream.mcquack.net/492/index.m3u8
480.89ms,TBN UK Ⓢ,https://live-tbn-ssai.simplestreamcdn.com/v1/master/774d979dd66704abea7c5b62cb34c6815fda0d35/tbn-live/manifest.m3u8
481.06ms,重庆卫视,http://123.130.84.106:8154/tsfile/live/0142_1.m3u8
481.12ms,2M Monde +1,https://d2qh3gh0k5vp3v.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-n6pess5lwbghr/2M_ES.m3u8
481.17ms,贺岁电影,https://live.metshop.top/huya/11601986
481.27ms,浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
481.43ms,Europa Europa,https://iptv.bitred.cl/EUROPAEUROPA_HD/index.m3u8
481.46ms,San Vito Television,https://stream.lamegatv.com/hls/sanvitotelevision/index.m3u8
481.50ms,上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
481.67ms,「中」翁立友-表示,http://vd4.bdstatic.com/mda-ijge8r0m6vgx46ms/sc/mda-ijge8r0m6vgx46ms.mp4
481.67ms,解说_刘老师说电影,https://live.metshop.top/huya/20289754
481.75ms,1+1 International,https://dash2.antik.sk/live/test_one_plus_one_int_tizen/playlist.m3u8
481.90ms,海峡卫视,http://183.157.235.108:1234/849119120
481.94ms,LRT Klasika,https://stream-live.lrt.lt/klasika/master.m3u8
482.07ms,NZTV,https://dash2.antik.sk/live/test_nove_zamky/playlist.m3u8
482.14ms,CCTV7,http://123.130.84.106:8154/tsfile/live/0007_1.m3u8
482.36ms,CCTV6,http://222.169.85.8:9901/tsfile/live/0006_1.m3u8
482.48ms,Óčko Expres Ⓢ,https://ocko-live.ssl.cdn.cra.cz/channels/ocko_expres/playlist.m3u8
482.52ms,Family – Rakuten TV,https://3315fc3e7276420f895e19cf807dbee1.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6215/master.m3u8
482.57ms,非凡虎女王(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2e657776c024445b83a0554d71773c0b/1200.m3u8
482.61ms,Shabakeh 7,https://sh7hls.wns.live/hls/stream.m3u8
482.64ms,走进狗的世界,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/25c049869a174f5fa5806e57a2c376bd/1200.m3u8
482.65ms,Persiana Travel,https://ptravelhls.persiana.live/hls/stream.m3u8
482.69ms,TVR 1 Ⓖ,https://tvr-1.lg.mncdn.com/tvr1/smil:tvr1.smil/playlist.m3u8
482.75ms,重庆卫视,http://111.61.236.247:9081/hls/41/index.m3u8
482.81ms,Movie Bangla,http://alvetv.com/moviebanglatv/8080/index.m3u8
482.86ms,九百九十九朵玫瑰,https://alimov2.a.kwimgs.com/upic/2022/07/07/05/BMjAyMjA3MDcwNTAyMTZfOTU2MzA3MDg4Xzc4NTI5ODg4MTk4XzJfMw==_b_B8860aa2ee584edec1f9aa40953314359.mp4?clientCacheKey=3xbrye78mbv2qe4_b.mp4&tt=b&di=24712094&bp=10000
482.87ms,n-tv,https://dash4.antik.sk/live/test_ntv_tizen/playlist.m3u8
482.88ms,Canal Orbe 21,https://stream.arcast.net:4443/canal21/ngrp:canal21_all/playlist.m3u8
482.90ms,云南卫视,http://222.169.85.8:9901/tsfile/live/0119_1.m3u8
482.90ms,菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
483.19ms,Radio Armonia TV,https://v2.tustreaming.cl/armoniamovil/index.m3u8
483.20ms,狮子的荣耀回归之路3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/50ef8c8037da4735a9cb9288f45878b0/1200.m3u8
483.52ms,KQSL Channel 8,https://uni01rtmp.tulix.tv/kqsltv/kqsltv/playlist.m3u8
483.58ms,辽宁都市,http://dassby.qqff.top:99/live/辽宁都市/index.m3u8
483.58ms,王杰精选30首(2小时),https://txmov2.a.kwimgs.com/upic/2020/09/06/17/BMjAyMDA5MDYxNzU1MjJfMTc4NDYxNDcyNl8zNTYyMjQ2ODIxNl8yXzM=_b_Bc35f6a28c8cf25ea947bc122c176b034.mp4
483.62ms,Elsharq TV [Not 24/7],https://mn-nl.mncdn.com/elsharq_live/live/playlist.m3u8
483.67ms,Canal C,https://vs20.live.opencaster.com/canalchd2025_8d99626c/index.m3u8
483.75ms,Alalam News Channel Syria,http://live2.alalam.ir/live/Alalam/index.m3u8
483.75ms,Company TV,https://5929b138b139d.streamlock.net/CompanyTV/smil:CompanyTV.smil/master.m3u8
483.83ms,翡翠台,http://r.jdshipin.com/62WM7
483.88ms,UTV,https://v2.tustreaming.cl/utv/index.m3u8
483.97ms,野生白狮(中),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/aa5594a7d44b42768d0b4f2fa3e3651d/1200.m3u8
484.08ms,Radio Bianconera TV,https://tmw.fluid.stream/RadioBianconeraTV/livestream/playlist.m3u8
484.14ms,深海潜伏的猎手,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f1a00ae54f3b428bac1ed388ced1ce70/1200.m3u8
484.22ms,Chiloe Red 25,https://v2.tustreaming.cl/chiloered/index.m3u8
484.29ms,浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/720p.m3u8
484.36ms,NOW News Global,https://nowhls.wns.live/hls/stream.m3u8
484.37ms,Tito TV,https://cloud.tvomix.com/TITOTV/index.m3u8
484.64ms,RIK Sat,https://l3.cloudskep.com/cybcsat/abr/playlist.m3u8
484.65ms,NHK WORLD JAPAN,https://master.nhkworld.jp/nhkworld-tv/playlist/live.m3u8
484.65ms,CVN TV,https://7.innovatestream.pe:19360/cvntumbes/cvntumbes.m3u8
484.69ms,勇敢的长颈鹿(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/773b3e9df72f4834b85c46e0f5b038fb/1200.m3u8
484.74ms,勤奋的捕食者,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4793c8276c184d03bc3ba5e9b6dc9610/1200.m3u8
484.79ms,Oasis TV [Not 24/7],https://5e85d90130e77.streamlock.net/6020/6020/playlist.m3u8
484.82ms,Company Tv,https://company.fluid.stream/CompanyTV/smil:Company_ALL.smil/playlist.m3u8
484.97ms,辉南新闻,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
484.97ms,Enterr 10 Rangeela,http://103.185.24.134:3001/SUN-BANGLA-HD/index.m3u8
485.03ms,CCTV-第一剧场,http://dassby.qqff.top:99/live/第一剧场/index.m3u8
485.03ms,Хуго 2,http://fta.hugo.mk:1935/live/tvhugo/stream/2.m3u8
485.12ms,封神榜,https://live.metshop.top/huya/29465849
485.29ms,CCTV-央视台球,http://dassby.qqff.top:99/live/央视台球/index.m3u8
485.38ms,Radio KISS KISS TV,https://kk.fluid.stream/KKMulti/smil:KissKissTV.smil/playlist.m3u8
485.41ms,Rai Storia Ⓖ,https://mediapolis.rai.it/relinker/relinkerServlet.htm?cont=746990&output=7&forceUserAgent=rainet/4.0.5
485.57ms,广东卫视,http://123.163.114.241:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
485.85ms,DCH TV,https://v2.tustreaming.cl/dchtv/index.m3u8
485.85ms,Vegavision Canal 18 [Not 24/7],https://fox.hostlagarto.com:8081/canal26/tracks-v1a1/mono.m3u8
485.86ms,东丰,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
485.90ms,家有萌宝4,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/15d2240bbfc34785bfc2ab8147244466/1200.m3u8
485.92ms,海洋里的神奇家族(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ef8e561920694e4a81cd1933314610cb/1200.m3u8
485.93ms,Kartoon Channel (1080p),https://lightning-fnf-samsungaus.amagi.tv/playlist.m3u8
486.00ms,Bicycle,https://vd2.bdstatic.com/mda-mbirabhun6n01ucc/v1-cae/1080p/mda-mbirabhun6n01ucc.mp4
486.02ms,Tele Mantova,https://5ce9406b73c33.streamlock.net/TeleMantova/livestream/playlist.m3u8
486.02ms,Canal Mas TV,https://live-evg11.tv360.bitel.com.pe/bitel/mastvSRT/playlist.m3u8
486.10ms,贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8
486.13ms,浙江卫视,http://123.130.84.106:8154/tsfile/live/0124_1.m3u8
486.29ms,兄弟捕猎联盟,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0b85d990df5c4f7fae663dc595a084bd/1200.m3u8
486.35ms,甘肃|轮播,http://120.76.248.139/live/bfgd/4200000296.m3u8
486.36ms,黑猩猩的丛林法则,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/05ff5278105445e1a9d5651372faf47e/1200.m3u8
486.68ms,CCTV-17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8
486.86ms,上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
486.90ms,Vantage Music [Geo-blocked],https://cdn-backup.lulzy.eu/vmusic_stream/index.m3u8
486.99ms,Enjoy Television,https://str27.fluid.stream/EnjoyTelevision/livestream/playlist.m3u8
487.04ms,CCTV-1,http://drive.mxmy.net:8888/udp/239.3.1.129:8008
487.30ms,地理中国,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c6baf6f74bb944aeacee1065ea72c798/1200.m3u8
487.31ms,Sporty TV,https://dash2.antik.sk/live/sporty_tv/index.m3u8
487.36ms,CGTN Documentary (1080p),https://hlspackager.akamaized.net/live/DB/CGTN_DOCUMENTARY/HLS/CGTN_DOCUMENTARY.m3u8
487.38ms,车迷频道,http://120.76.248.139/live/bfgd/4200000146.m3u8
487.43ms,Astra,https://server.gointernet.gr/live/livestream.m3u8
487.43ms,韩国|Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
487.44ms,北极熊之光(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9df8189c94b24b8b8bb6c69e448cc936/1200.m3u8
487.46ms,猎豹妈妈育儿记(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dba9097ef49e42acb2c6597e04551fbc/1200.m3u8
487.48ms,Fast&FunBox,https://dash3.antik.sk/live/test_fast_and_funbox_medium_atk/playlist.m3u8
487.51ms,HZTV-1,http://8.134.175.232:4022/rtp/239.77.1.232:5146
487.63ms,绽放的生命2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7b6ed77c03224d298a72a8311fcf10a7/1200.m3u8
487.72ms,速度大比拼(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2746acf40172425180162fc3a316416b/1200.m3u8
487.74ms,CCTV-15,http://222.134.245.16:9901/tsfile/live/0015_1.m3u8
488.03ms,Acheloos,https://acheloostv.streamings.gr/live/stream/index.m3u8
488.04ms,龙华偶像,https://8.fast.hidns.vip/163189/lhox
488.14ms,韶关新闻综合,http://8.134.175.232:4022/rtp/239.77.0.117:5146
488.27ms,News 24 Ⓢ,https://tv.balkanweb.com/news24/livestream/playlist.m3u8
488.28ms,水牛向前冲(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bda4b441c07e40cb8a418381d0506c80/1200.m3u8
488.31ms,HAHA TV,https://dash3.antik.sk/live/test_haha_tv/playlist.m3u8
488.33ms,缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
488.57ms,绽放的生命(五),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d2f3f0f3b4c242b4983ee62034f85608/1200.m3u8
488.61ms,SWR Fernsehen,https://dash4.antik.sk/live/test_swr_tizen/playlist.m3u8
488.70ms,CromTV [Not 24/7],https://fox.hostlagarto.com:8081/cromtv/tracks-v1a1/mono.m3u8
488.73ms,ducktv PLUS,https://dash3.antik.sk/live/test_duck_plus/playlist.m3u8
488.77ms,En Linea Maule,https://v2.tustreaming.cl/enlineamauletv/index.m3u8
488.91ms,ANT1 Cyprus,http://l2.cloudskep.com/ant1cm2/abr/playlist.m3u8
488.92ms,CCTV-风云剧场,http://dassby.qqff.top:99/live/风云剧场/index.m3u8
489.12ms,ABC News Australia (360p),https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index_7.m3u8
489.19ms,速度与生存4,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f37b1966271f4527a581ed9275c34f7c/1200.m3u8
489.27ms,CCTV14,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8
489.30ms,野性的召唤2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/24514b1197ea46b9a443121f5e19f535/1200.m3u8
489.41ms,上视东方影视,http://124.162.68.25:1234/617290047
489.63ms,宝安,http://8.134.175.232:4022/rtp/239.77.1.67:5146
489.88ms,龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
489.90ms,IraneFarda TV,https://iranefardalive.com/stream/live.m3u8
490.02ms,怪兽电影,https://live.metshop.top/huya/21059577
490.03ms,中国交通,http://drive.mxmy.net:8888/udp/239.3.1.188:8001
490.08ms,Maasranga TV,http://tvsen5.aynascope.net/maasrangatv/index.m3u8
490.12ms,Pulari TV,https://royalstarindia.co.in/pularitv_hls/pularitv.m3u8
490.13ms,珠海-1,http://8.134.175.232:4022/rtp/239.77.0.155:5146
490.19ms,TVCG MNE,https://rtcg-live-open.morescreens.com/RTCG_1_004/playlist.m3u8
490.22ms,Rybalka,https://dash2.antik.sk/live/test_rybalka_tv_atktv/playlist.m3u8
490.25ms,菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
490.25ms,鬣蜥生存攻略,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ae22dffaf28f496584fc581ab72fab9c/1200.m3u8
490.27ms,Canal Sur Andalucia,https://dfk2a268yviz9.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-ddiii1m6jt6of/CanalSurAndaluciaES.m3u8
490.36ms,野性美洲(五),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/58a370a91cbf49858c18e6d72007d12e/1200.m3u8
490.58ms,清远新闻综合,http://8.134.175.232:4022/rtp/239.253.43.33:5146
490.59ms,猛虎柔情,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dd3be5a89c1542d3bb4db0953a1430c6/1200.m3u8
490.71ms,延边延吉综合,http://stream6.jlntv.cn/yj/playlist.m3u8
490.80ms,Canal 30 Loncomilla,https://v1.tustreaming.cl/canal30loncomilla/index.m3u8
490.99ms,北极熊之光(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ca1fabcc21d64b1f8cc933844830fcc5/1200.m3u8
491.14ms,揭阳综合,http://8.134.175.232:4022/rtp/239.77.0.229:5146
491.22ms,CCTV15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8
491.38ms,肇庆综合,http://8.134.175.232:4022/rtp/239.253.43.1:5146
491.43ms,Net TV,https://unlimited1-us.dps.live/nettv/nettv.smil/playlist.m3u8
491.51ms,嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
491.53ms,Qatar Television,https://qatartv.akamaized.net/hls/live/20000609/qtv1/master.m3u8
491.71ms,EWTN/Bonum TV,https://dash2.antik.sk/live/ewtn_bonum/index.m3u8
491.74ms,Persiana Vibe,https://raphls.persiana.live/hls/stream.m3u8
491.96ms,CCTV-1 综合,http://183.129.255.66:8480/hls/1/index.m3u8
491.98ms,CCTV-风云音乐,http://dassby.qqff.top:99/live/风云音乐/index.m3u8
492.08ms,辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
492.09ms,动物父母有梦想(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1c1df6f1bff5454a9570693475f920ef/1200.m3u8
492.09ms,北极熊的冒险之旅(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9ab29267ff5b4b2b99fdb74d1b9fec55/1200.m3u8
492.21ms,伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
492.24ms,湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8
492.25ms,TGRT Haber,https://canli.tgrthaber.com/tgrt.m3u8
492.36ms,湛江新闻综合,http://8.134.175.232:4022/rtp/239.77.0.141:5146
492.42ms,Tele Abruzzo Tv,http://uk4.streamingpulse.com:1935/TeleabruzzoTV/TeleabruzzoTV/playlist.m3u8
492.42ms,EnerGeek Radio,https://backend.energeek.cl/webtv/egradioweb/index.m3u8?token=ZZDemoIPTVGH
492.44ms,狮族迷踪1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/801151749824437aaa0afa87bfcf7abf/1200.m3u8
492.49ms,Made in BO,https://srvx1.selftv.video/dmchannel/live/playlist.m3u8
492.50ms,hr-fernsehen,https://dash4.antik.sk/live/test_hr_tizen/playlist.m3u8
492.54ms,TV Nitricka,https://dash4.antik.sk/live/test_nitricka/playlist.m3u8
492.64ms,WXXV-TV News (Biloxi MS),https://townnews.g-mana.live/media/c8c354e0-672f-4368-a17d-a862ee98af4a/main.m3u8
492.72ms,Emocion TV,https://v1.tustreaming.cl/emociontv/index.m3u8
492.91ms,CCTV-1,http://58.56.162.102:4466/newlive/live/hls/1/live.m3u8
493.02ms,Film d'azione – Rakuten TV,https://87f2e2e5e7624e3bad85da1ca2ed31a7.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6067/master.m3u8
493.06ms,Alabbassia TV,https://stream.alabbassia.com/live/alabbassia/index.m3u8
493.07ms,Ilke TV,https://stream.ilketv.com.tr/hls/ilkecanli.m3u8
493.09ms,ADN TV+,https://d3b73b34o7cvkq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-gz2sgqzp076kf/adn.m3u8
493.10ms,地球脉动第一季,http://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/7a3423af02284c3db48b854ab646993f/850.m3u8
493.23ms,FREEDOM,https://dash4.antik.sk/live/test_uatv/playlist.m3u8
493.24ms,海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
493.28ms,Kpop Mix,https://cloud.tvomix.com/KPOPMIX/index.m3u8
493.44ms,Wavez FM,https://media.streambrothers.com:1936/uszqnhpjpa/uszqnhpjpa/playlist.m3u8
493.44ms,上视东方影视,http://222.213.105.65:7788/617290047
493.54ms,东莞生活资讯,http://8.134.175.232:4022/rtp/239.253.43.105:5146
493.58ms,Sky News,https://xemzi.short.gy/1000018
493.59ms,ABC WWAY 3,https://townnews.g-mana.live/media/027a05c7-43b6-49eb-ad10-a0c0f10a0754/main.m3u8
493.78ms,重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8
493.86ms,航拍中国第三季,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/1200.m3u8
493.92ms,非同一般的友谊,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fc5b68979baa47e6ab90db7e78b43364/1200.m3u8
493.98ms,HZTV-2,http://8.134.175.232:4022/rtp/239.77.1.233:5146
494.00ms,Rakuten TV Family Movies Germany,https://af230031eeac45f3b78d4f8a13265105.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6209/master.m3u8
494.21ms,陕西卫视,http://222.169.85.8:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
494.32ms,Ocko Star,https://dash4.antik.sk/live/test_ocko_star/playlist.m3u8
494.44ms,辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
494.47ms,辽宁青少,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8
494.67ms,王杰1,https://txmov2.a.kwimgs.com/bs3/video-hls/5228679203370871856_hlsb.m3u8
494.67ms,FilmUA Live,https://dash2.antik.sk/live/test_film_life_atktv/playlist.m3u8
494.75ms,Shop Channel,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
494.88ms,甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000288.m3u8
494.88ms,白山临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
494.94ms,虎妈妈爱(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9b07324b869c457e80531b72e979ee1a/1200.m3u8
